Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010389,regulation of G2/M transition of mitotic cell cycle,5,105,65,0.00037735903539887677,0.0010937359852601065,1017;1019;1021;1026;983,True,"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle, PMID:17329565]",19241,0.07692307692307693,0.047619047619047616,query_1,"['GO:0000086', 'GO:1901990', 'GO:1902749']"
GO:BP,GO:0010332,response to gamma radiation,4,52,65,0.0003808017141330779,0.001097806743446711,1026;4193;4609;7157,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]",19241,0.06153846153846154,0.07692307692307693,query_1,['GO:0010212']
GO:BP,GO:0097190,apoptotic signaling pathway,10,603,65,0.00042799247612210087,0.0012259096088738145,1026;1051;1869;1870;4193;4609;5925;5970;7157;7185,True,"""The series of molecular signals which triggers the apoptotic death of a cell. The pathway starts with reception of a signal, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis]",19241,0.15384615384615385,0.01658374792703151,query_1,"['GO:0006915', 'GO:0007165']"
GO:BP,GO:0071478,cellular response to radiation,6,181,65,0.00044020780121547593,0.0012502943466475055,1026;1387;4193;4609;7157;894,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:mah]",19241,0.09230769230769231,0.03314917127071823,query_1,"['GO:0009314', 'GO:0071214']"
GO:BP,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,3,19,65,0.0004515331588220212,0.0012749171543210008,1026;1028;1029,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cyclin-dependent protein kinase activity."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:22995177]",19241,0.046153846153846156,0.15789473684210525,query_1,['GO:0006469']
GO:BP,GO:0051338,regulation of transferase activity,9,489,65,0.00048581679034631945,0.0013636962536037038,1026;1028;1029;5925;5933;5934;7345;894;9134,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",19241,0.13846153846153847,0.018404907975460124,query_1,['GO:0050790']
GO:BP,GO:0000077,DNA damage checkpoint signaling,5,114,65,0.0005411429669060365,0.0015057891253037537,1017;1026;1869;7157;983,True,"""A signal transduction process that contributes to a DNA damage checkpoint."" [GOC:mah]",19241,0.07692307692307693,0.043859649122807015,query_1,"['GO:0031570', 'GO:0042770']"
GO:BP,GO:0040029,epigenetic regulation of gene expression,7,286,65,0.0006421946725360836,0.0017715715104443686,1017;3012;4609;5925;7157;8356;8841,True,"""A process that modulates the frequency, rate or extent of gene expression through chromatin remodeling either by modifying higher order chromatin fiber structure, nucleosomal histones, or cytosine methylation of DNA. Once established, this regulation may be maintained over many cell divisions. It can also be heritable in the absence of the instigating signal."" [PMID:10521337, PMID:11498582, PMID:22243696, PMID:34414474]",19241,0.1076923076923077,0.024475524475524476,query_1,"['GO:0006338', 'GO:0010468']"
GO:BP,GO:0006275,regulation of DNA replication,5,120,65,0.0006837992310070515,0.001871419474296632,1017;1026;7157;8607;983,True,"""Any process that modulates the frequency, rate or extent of DNA replication."" [GOC:go_curators]",19241,0.07692307692307693,0.041666666666666664,query_1,"['GO:0006260', 'GO:0051052']"
GO:BP,GO:0051054,positive regulation of DNA metabolic process,7,290,65,0.0006931250176074318,0.001890340957111178,1017;1026;1387;4609;8295;8607;983,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",19241,0.1076923076923077,0.02413793103448276,query_1,"['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']"
GO:BP,GO:0009987,cellular process,65,16550,65,0.0006980355091378497,0.0018983401948224805,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;2195;219541;2232;2274;23198;26993;286151;29079;29882;3007;3009;3012;3159;3725;3838;3925;4134;4139;4193;4609;5713;5925;5933;5934;5948;5966;5970;64682;653604;6908;7027;7157;7185;7345;80306;81669;8295;8356;83852;8607;8841;8900;894;898;902;9134;9282;9443;983,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",19241,1.0,0.00392749244712991,query_1,['GO:0008150']
GO:BP,GO:0051321,meiotic cell cycle,7,292,65,0.0007157302250424692,0.001940963322149069,1017;286151;29882;64682;8900;898;9134,True,"""Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."" [GOC:ai]",19241,0.1076923076923077,0.023972602739726026,query_1,"['GO:0007049', 'GO:0019953', 'GO:0022414']"
GO:BP,GO:0071482,cellular response to light stimulus,5,122,65,0.0007234659380656722,0.0019564149311071697,1026;1387;4193;4609;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]",19241,0.07692307692307693,0.040983606557377046,query_1,"['GO:0009416', 'GO:0071478']"
GO:BP,GO:0031570,DNA integrity checkpoint signaling,5,123,65,0.0007439030773758533,0.00200041163664095,1017;1026;1869;7157;983,True,"""A signaling process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and progresses through signal transduction and ends with cell cycle effector processes."" [GOC:mtg_cell_cycle]",19241,0.07692307692307693,0.04065040650406504,query_1,['GO:0000075']
GO:BP,GO:0007265,Ras protein signal transduction,5,123,65,0.0007439030773758533,0.00200041163664095,1017;1026;1029;5925;7157,True,"""An intracellular signaling cassette in which a small monomeric GTPase of the Ras subfamily relays a signal."" [GOC:bf]",19241,0.07692307692307693,0.04065040650406504,query_1,['GO:0007264']
GO:BP,GO:0042692,muscle cell differentiation,8,405,65,0.0007868952376623134,0.002110110134513466,1025;2274;4193;5925;7345;80306;8841;983,True,"""The process in which a relatively unspecialized cell acquires specialized features of a muscle cell."" [CL:0000187, GOC:go_curators]",19241,0.12307692307692308,0.019753086419753086,query_1,"['GO:0030154', 'GO:0061061']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,12,943,65,0.0008024517590289545,0.002120793114903502,1017;1019;1021;1026;1869;3725;4193;4609;5970;894;898;983,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",19241,0.18461538461538463,0.012725344644750796,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:1990086,lens fiber cell apoptotic process,2,4,65,0.0008041340560675777,0.002120793114903502,1869;1870,True,"""Any apoptotic process in a lens fiber cell. Lens fiber cells are elongated, tightly packed cells that make up the bulk of the mature lens in a camera-type eye."" [CL:0011004, GOC:hjd, PMID:11095619]",19241,0.03076923076923077,0.5,query_1,['GO:1904019']
GO:BP,GO:0034502,protein localization to chromosome,5,126,65,0.0008041340560675777,0.002120793114903502,1025;3009;3012;5925;983,True,"""Any process in which a protein is transported to, or maintained at, a specific location on a chromosome."" [GOC:mah]",19241,0.07692307692307693,0.03968253968253968,query_1,['GO:0033365']
GO:BP,GO:0014038,regulation of Schwann cell differentiation,2,4,65,0.0008041340560675777,0.002120793114903502,5970;983,True,"""Any process that modulates the frequency, rate or extent of Schwann cell differentiation."" [GOC:ef]",19241,0.03076923076923077,0.5,query_1,"['GO:0014037', 'GO:0045685']"
GO:BP,GO:0072717,cellular response to actinomycin D,2,4,65,0.0008041340560675777,0.002120793114903502,4193;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an actinomycin D stimulus."" [GOC:mah]",19241,0.03076923076923077,0.5,query_1,"['GO:0071236', 'GO:0072716', 'GO:1901699', 'GO:1901701']"
GO:BP,GO:0071494,cellular response to UV-C,2,4,65,0.0008041340560675777,0.002120793114903502,4193;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-C radiation stimulus. UV-C radiation (UV-C light) spans the wavelengths 100 to 280 nm."" [GOC:mah]",19241,0.03076923076923077,0.5,query_1,"['GO:0010225', 'GO:0034644']"
GO:BP,GO:0019538,protein metabolic process,30,4595,65,0.0008294272951558313,0.0021755470036874266,10001;1017;1019;1020;1021;1025;1026;1028;1029;1387;2034;23198;286151;29882;4139;4193;4609;5713;5925;5970;64682;7157;7185;7345;8841;894;898;9134;9443;983,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",19241,0.46153846153846156,0.006528835690968444,query_1,"['GO:0043170', 'GO:0044238']"
GO:BP,GO:0031145,anaphase-promoting complex-dependent catabolic process,3,24,65,0.0008391274272294568,0.0021948625386461126,1017;29882;64682,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, with ubiquitin-protein ligation catalyzed by the anaphase-promoting complex, and mediated by the proteasome."" [GOC:mah, PMID:15380083, PMID:15840442]",19241,0.046153846153846156,0.125,query_1,['GO:0043161']
GO:BP,GO:0019953,sexual reproduction,13,1109,65,0.0008470956669506185,0.002203826125399983,1017;23198;286151;29882;5925;64682;6908;7345;8607;8900;898;9134;983,True,"""A type of reproduction that combines the genetic material of two gametes (such as a sperm or egg cell or fungal spores). The gametes have an haploid genome (with a single set of chromosomes, the product of a meiotic division) and combines with one another to produce a zygote (diploid)."" [Wikipedia:Sexual_reproduction]",19241,0.2,0.011722272317403066,query_1,['GO:0022414']
GO:BP,GO:0045596,negative regulation of cell differentiation,10,667,65,0.0008793763277546542,0.0022754751338125824,1020;1021;1029;1869;4139;4609;5925;7157;80306;8841,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",19241,0.15384615384615385,0.014992503748125937,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']"
GO:BP,GO:0097193,intrinsic apoptotic signaling pathway,7,310,65,0.000961252895212642,0.002467387110706247,1026;1051;1869;1870;4193;4609;7157,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP)."" [GOC:mtg_apoptosis, GOC:yaf, PMID:11919192, PMID:17340152, PMID:18852119]",19241,0.1076923076923077,0.02258064516129032,query_1,"['GO:0035556', 'GO:0097190']"
GO:BP,GO:0042325,regulation of phosphorylation,11,820,65,0.0009962182036318459,0.0025503186012975254,1026;1028;1029;5925;5933;5934;7157;7345;8841;894;9134,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",19241,0.16923076923076924,0.013414634146341463,query_1,"['GO:0016310', 'GO:0019220']"
GO:BP,GO:0044773,mitotic DNA damage checkpoint signaling,4,70,65,0.0010625213861052566,0.002691347046599067,1017;1026;7157;983,True,"""A signal transduction process involved in mitotic DNA damage checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie]",19241,0.06153846153846154,0.05714285714285714,query_1,"['GO:0000077', 'GO:0044774']"
GO:BP,GO:0044092,negative regulation of molecular function,9,552,65,0.0010839142588915877,0.002738309706673485,1026;1028;1029;1869;3725;3925;5925;7157;7345,True,"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",19241,0.13846153846153847,0.016304347826086956,query_1,['GO:0065009']
